"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.632108146E1,8.090731502E-1,5.503492057E-2,9.940383911E0,9.973407668E0
2.632346958E1,3.305086195E-1,5.024927482E-2,9.837491989E0,9.843170707E0
2.632585766E1,-1.866401732E-1,-5.024927482E-2,9.866206169E0,9.868099296E0
2.632824578E1,-3.496512175E-1,-6.939185411E-2,9.779765129E0,9.786259611E0
2.633063391E1,-6.104688644E-1,-7.178467698E-3,9.724730492E0,9.743875353E0
2.633302198E1,-9.864411354E-1,4.067798331E-2,9.772586823E0,9.822330376E0
2.633541010E1,-6.966105103E-1,8.135596663E-2,9.717552185E0,9.742828412E0
2.633779823E1,-8.787640929E-1,4.785645287E-3,9.696016312E0,9.735757883E0
2.634018630E1,-6.032904387E-1,1.172483116E-1,9.719944954E0,9.739355031E0
2.634257443E1,-5.865406394E-1,1.579262912E-1,9.890133858E0,9.908769770E0
2.634496255E1,-9.649057388E-1,7.657032460E-2,9.899705887E0,9.946913227E0
2.634735068E1,-1.434198022E0,4.307080805E-2,9.964311600E0,1.006708919E1
2.634973875E1,-2.370090723E0,-8.374879509E-2,9.990633011E0,1.026825651E1
2.635212688E1,-3.061915636E0,-8.374879509E-2,9.856635094E0,1.032160824E1
2.635451500E1,-2.925524712E0,9.571290575E-3,9.899705887E0,1.032293384E1
2.635690307E1,-2.557030201E0,7.178468257E-2,9.847063065E0,1.017389834E1
2.635929120E1,-2.456232548E0,1.507478207E-1,9.861420631E0,1.016382901E1
2.636167932E1,-2.676671267E0,1.962114573E-1,9.882955551E0,1.024089246E1
2.636406740E1,-3.102892876E0,1.172483116E-1,9.832706451E0,1.031134363E1
2.636645552E1,-3.150749207E0,5.982056633E-2,9.791728973E0,1.028633829E1
2.636884365E1,-2.918346405E0,4.785645381E-2,9.818050385E0,1.024271201E1
2.637123172E1,-3.315854073E0,4.067798331E-2,9.847063065E0,1.039043762E1
2.637361984E1,-3.516851187E0,3.349951655E-2,9.859027863E0,1.046755917E1
2.637600797E1,-3.586242914E0,-2.392822644E-3,9.859027863E0,1.049102351E1
2.637839604E1,-3.428316593E0,3.110669367E-2,9.779765129E0,1.036330682E1
2.638078417E1,-3.174677372E0,4.067798331E-2,9.820742607E0,1.032120228E1
2.638317229E1,-2.784348249E0,1.004985496E-1,9.849455833E0,1.023594037E1
2.638556037E1,-2.336591244E0,1.459621787E-1,9.839884758E0,1.011455860E1
2.638794849E1,-2.209771633E0,1.220339537E-1,9.832706451E0,1.007869531E1
2.639033662E1,-2.281556368E0,4.785645381E-2,9.844670296E0,1.010570744E1
2.639272469E1,-2.075773716E0,-7.178467698E-3,9.806086540E0,1.002338372E1
2.639511281E1,-1.829013824E0,-3.349951655E-2,9.765408516E0,9.935271374E0
2.639750094E1,-1.419841170E0,1.674975827E-2,9.758230209E0,9.860998242E0
2.639988906E1,-1.125224829E0,4.067798331E-2,9.763015747E0,9.827729244E0
2.640227714E1,-9.577272534E-1,3.349951655E-2,9.794121742E0,9.840893476E0
2.640466526E1,-8.114659786E-1,2.632104978E-2,9.820742607E0,9.854245541E0
2.640705339E1,-7.229315639E-1,3.349951655E-2,9.842277527E0,9.868848929E0
2.640944146E1,-6.559324861E-1,1.674975827E-2,9.830313683E0,9.852187325E0
2.641182959E1,-6.224330068E-1,-2.392822644E-3,9.827920914E0,9.847611795E0
2.641421771E1,-6.870391965E-1,-2.153540403E-2,9.815657616E0,9.839696187E0
2.641660578E1,-7.420741320E-1,-1.674975827E-2,9.813264847E0,9.841296740E0
2.641899391E1,-6.487540603E-1,-2.392822644E-3,9.791728973E0,9.813197432E0
2.642138203E1,-6.032904387E-1,4.785645287E-3,9.794121742E0,9.812685818E0
2.642377011E1,-5.530411601E-1,3.110669367E-2,9.746265411E0,9.761993220E0
2.642615823E1,-4.310071766E-1,7.178468257E-2,9.796515465E0,9.806254916E0
2.642854636E1,-3.951148391E-1,6.460621208E-2,9.856635094E0,9.864762798E0
2.643093443E1,-4.022932947E-1,6.939185411E-2,9.806086540E0,9.814580396E0
2.643332255E1,-4.477569461E-1,5.503492057E-2,9.782157898E0,9.792554736E0
2.643571068E1,-5.123631358E-1,2.632104978E-2,9.782157898E0,9.795602172E0
2.643809875E1,-6.248258352E-1,9.571290575E-3,9.806086540E0,9.825977415E0
2.644048688E1,-6.870391965E-1,-2.392822644E-3,9.808479309E0,9.832512138E0
2.644287500E1,-7.516453862E-1,-1.196411345E-2,9.810872078E0,9.839630321E0
2.644526307E1,-7.540382147E-1,-2.392822690E-2,9.818050385E0,9.846992411E0
2.644765120E1,-7.109674215E-1,0.000000000E0,9.823135376E0,9.848830554E0
2.645003932E1,-6.583253145E-1,4.785645287E-3,9.803693771E0,9.825773592E0
2.645242745E1,-5.291129351E-1,-2.392822644E-3,9.784550667E0,9.798846768E0
2.645481552E1,-2.874378264E-1,-2.392822644E-3,9.789336205E0,9.793555511E0
2.645720365E1,-1.435693651E-1,2.392822644E-3,9.779765129E0,9.780819182E0
2.645959177E1,-8.614161611E-2,-7.178467698E-3,9.777372360E0,9.777754455E0
2.646197985E1,-5.742774159E-2,-1.435693540E-2,9.784550667E0,9.784729726E0
2.646436797E1,-1.435693540E-2,-9.571290575E-3,9.849455833E0,9.849470948E0
2.646675610E1,1.196411345E-2,-2.153540403E-2,9.854242325E0,9.854273119E0
2.646914417E1,2.392822644E-3,-3.828516230E-2,9.844670296E0,9.844745030E0
2.647153229E1,2.392822690E-2,-3.349951655E-2,9.825528145E0,9.825614388E0
2.647392042E1,7.178467698E-3,-2.632104978E-2,9.823135376E0,9.823173262E0
2.647630854E1,1.435693540E-2,-1.435693540E-2,9.813264847E0,9.813285851E0
2.647869662E1,2.153540403E-2,-2.871387079E-2,9.815657616E0,9.815723238E0
2.648108474E1,3.110669367E-2,-3.589234129E-2,9.798908234E0,9.799023342E0
2.648347281E1,2.392822690E-2,-4.307080805E-2,9.803693771E0,9.803817584E0
2.648586094E1,1.435693540E-2,-4.785645381E-2,9.803693771E0,9.803821088E0
2.648824906E1,2.392822690E-2,-5.742774159E-2,9.808479309E0,9.808676611E0
2.649063719E1,3.589234129E-2,-3.349951655E-2,9.808479309E0,9.808602186E0
2.649302526E1,3.349951655E-2,-3.349951655E-2,9.801301003E0,9.801415499E0
2.649541339E1,-7.178467698E-3,-9.571290575E-3,9.794121742E0,9.794129050E0
2.649780151E1,-3.349951655E-2,-9.571290575E-3,9.794121742E0,9.794183709E0
2.650018958E1,-5.982056633E-2,-2.632104978E-2,9.808479309E0,9.808697042E0
2.650257771E1,-9.332008660E-2,-7.178467698E-3,9.801301003E0,9.801747880E0
2.650496584E1,-1.028913707E-1,-4.785645287E-3,9.796515465E0,9.797056945E0
2.650735391E1,-9.332008660E-2,9.571290575E-3,9.786943436E0,9.787393017E0
2.650974203E1,-5.982056633E-2,2.392822644E-3,9.791728973E0,9.791911995E0
2.651213016E1,-5.264209956E-2,2.153540403E-2,9.784550667E0,9.784715975E0
2.651451823E1,-8.374879509E-2,3.110669367E-2,9.782157898E0,9.782565851E0
2.651690636E1,-8.853443712E-2,2.632104978E-2,9.777372360E0,9.777808620E0
2.651929448E1,-9.571290761E-2,3.349951655E-2,9.779765129E0,9.780290852E0
2.652168255E1,-9.571290761E-2,3.589234129E-2,9.777372360E0,9.777906703E0
2.652407068E1,-1.268195957E-1,6.221338734E-2,9.784550667E0,9.785570268E0
2.652645880E1,-1.363908947E-1,7.417750359E-2,9.774979591E0,9.776212497E0
2.652884688E1,-1.627119333E-1,7.417750359E-2,9.782157898E0,9.783792241E0
2.653123500E1,-2.368894368E-1,5.503492057E-2,9.786943436E0,9.789964620E0
2.653362313E1,-1.866401732E-1,7.657032460E-2,9.784550667E0,9.786630131E0
2.653601120E1,-1.770688742E-1,8.135596663E-2,9.801301003E0,9.803237910E0
2.653839932E1,-1.603191197E-1,4.546362907E-2,9.801301003E0,9.802717506E0
2.654078745E1,-1.555334777E-1,-3.828516230E-2,9.837491989E0,9.838795915E0
2.654317557E1,-6.221338734E-2,1.268195957E-1,9.770194054E0,9.771215153E0
2.654556365E1,-1.028913707E-1,2.512463629E-1,9.667302132E0,9.671113787E0
2.654795177E1,-2.201396823E-1,1.914258152E-1,9.755837440E0,9.760198230E0
2.655033990E1,-3.544368446E-1,1.459621787E-1,9.791728973E0,9.799228884E0
2.655272797E1,-7.516453862E-1,-2.871387079E-2,9.820742607E0,9.849506619E0
2.655511610E1,-8.377870321E-1,-1.435693651E-1,9.703194618E0,9.740353437E0
2.655750422E1,-4.668995142E-1,8.135596663E-2,9.597910881E0,9.609604947E0
2.655989229E1,-5.482555032E-1,9.571290761E-2,9.621838570E0,9.637921068E0
2.656228042E1,-3.065803945E-1,7.417750359E-2,1.003848934E1,1.004344374E1
2.656466854E1,-5.264209956E-2,3.589234129E-2,1.007677460E1,1.007697602E1
2.656705662E1,-3.113660514E-1,2.871387079E-2,9.983454704E0,9.988350271E0
2.656944474E1,-5.362913609E-1,1.674975827E-2,9.897313118E0,9.911846242E0
2.657183287E1,-7.755736113E-1,-6.221338734E-2,9.806086540E0,9.836905924E0
2.657422094E1,-1.084546804E0,-2.536391914E-1,9.808479309E0,9.871516650E0
2.657660906E1,-1.730908036E0,-4.501497746E-1,9.810872078E0,9.972556762E0
2.657899719E1,-2.037488461E0,-3.735794425E-1,9.870991707E0,1.008600010E1
2.658138526E1,-1.695015788E0,-1.172483116E-1,9.880562782E0,1.002558460E1
2.658377339E1,-1.103689432E0,1.028913707E-1,9.842277527E0,9.904501195E0
2.658616151E1,-5.506483316E-1,2.321037948E-1,9.837491989E0,9.855624505E0
2.658854964E1,-1.268195957E-1,2.464607358E-1,9.856635094E0,9.860531501E0
2.659093771E1,2.416750938E-1,2.297109663E-1,9.897313118E0,9.902927897E0
2.659332584E1,5.291129351E-1,1.770688742E-1,9.892526627E0,9.908248934E0
2.659571396E1,6.248258352E-1,1.316052526E-1,9.830313683E0,9.851030117E0
2.659810203E1,6.032904387E-1,7.178468257E-2,9.827920914E0,9.846681770E0
2.660049016E1,4.668995142E-1,0.000000000E0,9.825528145E0,9.836615194E0
2.660287828E1,4.046861231E-1,-2.871387079E-2,9.798908234E0,9.807303295E0
2.660526636E1,2.512463629E-1,-6.939185411E-2,9.791728973E0,9.795197612E0
2.660765448E1,7.178468257E-2,-1.052841991E-1,9.765408516E0,9.766239874E0
2.661004260E1,-2.871387079E-2,-8.374879509E-2,9.767801285E0,9.768202511E0
2.661243068E1,-8.853443712E-2,-2.632104978E-2,9.772586823E0,9.773023296E0
2.661481880E1,-2.536391914E-1,-2.871387079E-2,9.760622978E0,9.763960172E0
2.661720693E1,-4.716851711E-1,-5.024927482E-2,9.743872643E0,9.755412137E0
2.661959500E1,-6.008976102E-1,-3.110669367E-2,9.755837440E0,9.774375158E0
2.662198313E1,-7.731808424E-1,2.392822644E-3,9.753444672E0,9.784042994E0
2.662437125E1,-9.433703423E-1,-2.871387079E-2,9.736694336E0,9.782330432E0
2.662675932E1,-1.065404296E0,-9.571290575E-3,9.734301567E0,9.792436108E0
2.662914745E1,-1.177866936E0,9.571290575E-3,9.727123260E0,9.798182946E0
2.663153557E1,-1.266401410E0,3.589234129E-2,9.748658180E0,9.830635641E0
2.663392370E1,-1.268794179E0,6.221338734E-2,9.777372360E0,9.859549657E0
2.663631177E1,-1.249651670E0,8.614161611E-2,9.827920914E0,9.907425456E0
2.663869990E1,-1.299900889E0,9.332008660E-2,9.825528145E0,9.911581826E0
2.664108802E1,-1.508375525E0,5.742774159E-2,9.849455833E0,9.964450556E0
2.664347610E1,-1.742872238E0,4.307080805E-2,9.870991707E0,1.002376855E1
2.664586422E1,-1.953440547E0,5.024927482E-2,9.861420631E0,1.005316228E1
2.664825235E1,-2.221735716E0,8.853443712E-2,9.849455833E0,1.009731292E1
2.665064042E1,-2.245664120E0,1.555334777E-1,9.844670296E0,1.009874899E1
2.665302854E1,-2.267199516E0,1.770688742E-1,9.835099220E0,1.009458883E1
2.665541667E1,-2.315055847E0,1.698904037E-1,9.806086540E0,1.007708686E1
2.665780474E1,-2.760420084E0,1.363908947E-1,9.803693771E0,1.018582020E1
2.666019287E1,-3.126821041E0,1.698904037E-1,9.803693771E0,1.029166090E1
2.666258099E1,-3.334996462E0,1.890329868E-1,9.736694336E0,1.029374332E1
2.666496906E1,-3.124428272E0,2.321037948E-1,9.743872643E0,1.023518335E1
2.666735719E1,-2.803490877E0,2.392822653E-1,9.798908234E0,1.019487222E1
2.666974531E1,-2.619243383E0,2.081755698E-1,9.842277527E0,1.018696225E1
2.667213339E1,-2.437089920E0,1.938186288E-1,9.813264847E0,1.011321610E1
2.667452151E1,-2.343769789E0,1.483550072E-1,9.854242325E0,1.013022003E1
2.667690964E1,-2.446661234E0,1.124626622E-1,9.914062500E0,1.021212193E1
2.667929776E1,-2.216950178E0,1.387837082E-1,9.921240807E0,1.016686521E1
2.668168584E1,-2.281556368E0,1.339980662E-1,9.959526062E0,1.021839588E1
2.668407396E1,-2.142772675E0,1.866401732E-1,9.978668213E0,1.020784642E1
2.668646209E1,-1.702194214E0,2.368894368E-1,9.866206169E0,1.001476939E1
2.668885016E1,-1.738086581E0,1.435693651E-1,9.832706451E0,9.986174107E0
2.669123828E1,-1.517946839E0,9.571290575E-3,9.887741089E0,1.000358326E1
2.669362641E1,-1.163509965E0,-3.349951655E-2,9.868598938E0,9.937007731E0
2.669601448E1,-1.290329576E0,-7.657032460E-2,9.890133858E0,9.974244891E0
2.669840261E1,-1.424626827E0,-6.699903309E-2,9.842277527E0,9.945073020E0
2.670079073E1,-1.903191328E0,-1.387837082E-1,9.892526627E0,1.007489361E1
2.670317880E1,-1.955833435E0,-1.004985496E-1,9.810872078E0,1.000442878E1
2.670556693E1,-1.525125384E0,-2.632104978E-2,9.741479874E0,9.860179023E0
2.670795505E1,-1.223330617E0,0.000000000E0,9.779765129E0,9.855980102E0
2.671034313E1,-1.153938770E0,-3.110669367E-2,9.789336205E0,9.857162149E0
2.671273125E1,-1.362114310E0,-1.028913707E-1,9.794121742E0,9.888921212E0
2.671511938E1,-2.030309916E0,-1.483550072E-1,9.966704369E0,1.017248070E1
2.671750745E1,-1.522732496E0,-5.024927482E-2,9.894919395E0,1.001152681E1
2.671989557E1,-1.148554832E-1,6.939185411E-2,9.696016312E0,9.696944845E0
2.672228370E1,3.209373355E-1,8.135596663E-2,9.696016312E0,9.701667479E0
2.672467182E1,6.320042610E-1,2.871387079E-2,9.734301567E0,9.754838844E0
2.672705990E1,7.995018363E-1,-5.982056633E-2,9.652945518E0,9.686182884E0
2.672944802E1,1.630409479E0,-1.698904037E-1,9.688838005E0,9.826529383E0
2.673183615E1,2.250449657E0,-1.244267747E-1,9.746265411E0,1.000348415E1
2.673422422E1,2.260020971E0,2.392822690E-2,9.767801285E0,1.002587698E1
2.673661234E1,1.661516190E0,5.742774159E-2,9.842277527E0,9.981701303E0
2.673900047E1,6.248258352E-1,-3.349951655E-2,9.849455833E0,9.869311514E0
2.674138854E1,1.842473447E-1,-3.589234129E-2,9.789336205E0,9.791135719E0
2.674377667E1,-2.344966233E-1,-3.349951655E-2,9.818050385E0,9.820907506E0
2.674616479E1,-6.535396576E-1,-1.627119333E-1,9.918848038E0,9.941686761E0
2.674855287E1,-1.287936807E0,-1.292124242E-1,9.801301003E0,9.886403715E0
2.675094099E1,-1.709372640E0,-1.148554832E-1,9.796515465E0,9.945192902E0
2.675332912E1,-2.092523336E0,-9.810572863E-2,9.827920914E0,1.004869684E1
2.675571719E1,-1.726122379E0,9.571290575E-3,9.878170013E0,1.002785286E1
2.675810531E1,-1.194616675E0,8.374879509E-2,9.837491989E0,9.910114606E0
2.676049344E1,-1.048654556E0,1.148554832E-1,9.875777245E0,9.931960750E0
2.676288151E1,-8.353942037E-1,1.722832322E-1,9.873384476E0,9.910160745E0
2.676526964E1,-5.889334679E-1,2.584248483E-1,9.827920914E0,9.848941848E0
2.676765776E1,-4.190430641E-1,2.464607358E-1,9.844670296E0,9.856666435E0
2.677004584E1,-9.553344250E-1,1.292124242E-1,9.806086540E0,9.853359475E0
2.677243396E1,-1.156331539E0,7.417750359E-2,9.748658180E0,9.817277690E0
2.677482208E1,-1.381256819E0,4.067798331E-2,9.719944954E0,9.817680735E0
2.677721021E1,-1.240080357E0,-2.632104978E-2,9.786943436E0,9.865229541E0
2.677959828E1,-1.010369420E0,1.914258115E-2,9.810872078E0,9.862779716E0
2.678198641E1,-1.144367456E0,1.196411327E-1,9.909276962E0,9.975853888E0
2.678437453E1,-1.034297585E0,3.589234129E-2,9.684052467E0,9.739195652E0
2.678676261E1,-1.256830096E0,-1.076770201E-1,9.631410599E0,9.713664929E0
2.678915073E1,-1.599302888E0,-1.938186288E-1,9.832706451E0,9.963807081E0
2.679153886E1,-1.939083695E0,-1.818545163E-1,9.727123260E0,9.920183646E0
2.679392693E1,-1.354935765E0,4.546362907E-2,9.705587387E0,9.799813488E0
2.679631505E1,-1.017547846E0,6.699903309E-2,9.705587387E0,9.759012195E0
2.679870318E1,-6.798607111E-1,5.982056633E-2,9.875777245E0,9.899331557E0
2.680109125E1,-5.721837282E-1,1.411765367E-1,9.976275444E0,9.993667834E0
2.680347938E1,-5.410770178E-1,2.679961324E-1,9.878170013E0,9.896606948E0
2.680586750E1,-9.960124493E-1,2.392822653E-1,9.923633575E0,9.976362069E0
2.680825557E1,-9.960124493E-1,1.004985496E-1,9.801301003E0,9.852291211E0
2.681064370E1,-1.314257860E0,6.460621208E-2,9.739087105E0,9.827576778E0
2.681303182E1,-8.835497499E-1,1.698904037E-1,9.863813400E0,9.904763385E0
2.681541990E1,-1.144367456E0,4.785645287E-3,9.813264847E0,9.879765520E0
2.681780802E1,-1.180259824E0,6.460621208E-2,9.854242325E0,9.924881813E0
2.682019615E1,-8.859425783E-1,1.244267747E-1,9.810872078E0,9.851577904E0
2.682258422E1,-3.592225015E-1,1.316052526E-1,9.825528145E0,9.832973308E0
2.682497235E1,4.764707983E-1,1.866401732E-1,9.863813400E0,9.877078200E0
2.682736047E1,5.602195859E-1,2.560320199E-1,9.763015747E0,9.782426839E0
2.682974854E1,7.540382147E-1,2.850449979E-1,9.835099220E0,9.868079902E0
2.683213667E1,1.220937729E0,1.866401732E-1,9.770194054E0,9.847954881E0
2.683452479E1,9.649057388E-1,7.178467698E-3,9.760622978E0,9.808203482E0
2.683691292E1,1.651047617E-1,-1.220339537E-1,9.806086540E0,9.808235575E0
2.683930099E1,2.703889608E-1,-9.332008660E-2,9.777372360E0,9.781555556E0
2.684168912E1,2.153540403E-2,-8.614161611E-2,9.643374443E0,9.643783220E0
2.684407724E1,2.249253243E-1,-4.067798331E-2,9.770194054E0,9.772867437E0
2.684646531E1,6.942176819E-1,9.571290575E-3,9.696016312E0,9.720841636E0
2.684885344E1,5.291129351E-1,1.435693651E-1,9.684052467E0,9.699559003E0
2.685124156E1,1.010369420E0,2.033899277E-1,9.789336205E0,9.843440311E0
2.685362964E1,1.266401410E0,1.220339537E-1,9.640981674E0,9.724566441E0
2.685601776E1,8.883354068E-1,1.004985496E-1,9.882955551E0,9.923308429E0
2.685840589E1,5.817549825E-1,1.100698411E-1,9.859027863E0,9.876790198E0
2.686079396E1,4.860421121E-1,1.674975902E-1,9.755837440E0,9.769373396E0
2.686318209E1,-4.142574072E-1,-4.546362907E-2,9.894919395E0,9.903691533E0
2.686557021E1,-8.548358679E-1,-1.818545163E-1,9.719944954E0,9.759156999E0
2.686795828E1,-8.691928387E-1,-1.866401732E-1,9.758230209E0,9.798642129E0
2.687034641E1,-5.841478109E-1,-1.770688742E-1,9.820742607E0,9.839693461E0
2.687273453E1,-6.176473498E-1,-1.746760458E-1,9.909276962E0,9.930043801E0
2.687512260E1,-6.224330068E-1,-9.810572863E-2,9.966704369E0,9.986603204E0
2.687751073E1,-4.764707983E-1,3.110669367E-2,9.918848038E0,9.930334256E0
2.687989886E1,-1.046261668E0,2.153540403E-2,9.854242325E0,9.909652822E0
2.688228693E1,-1.151545882E0,2.871387079E-2,9.763015747E0,9.830735419E0
2.688467505E1,-3.687937856E-1,1.435693651E-1,9.796515465E0,9.804505917E0
2.688706318E1,3.640081584E-1,2.416750938E-1,9.851848602E0,9.861532826E0
2.688945125E1,3.903291821E-1,2.225325108E-1,9.914062500E0,9.924238653E0
2.689183938E1,-1.962114573E-1,3.589234129E-2,9.890133858E0,9.892145112E0
2.689422750E1,-8.715856671E-1,-1.196411327E-1,9.887741089E0,9.926802074E0
2.689661563E1,-1.273579836E0,-1.483550072E-1,9.784550667E0,9.868203816E0
2.689900370E1,-4.118646085E-1,8.853443712E-2,9.786943436E0,9.796005952E0
2.690139182E1,-4.429712892E-1,7.417750359E-2,9.832706451E0,9.842959008E0
2.690377995E1,-5.482555032E-1,6.460621208E-2,9.765408516E0,9.781000028E0
2.690616802E1,-6.846463680E-1,2.392822644E-3,9.650552750E0,9.674808254E0
2.690855615E1,-1.517946839E0,-1.052841991E-1,9.638588905E0,9.757952831E0
2.691094427E1,-1.888834357E0,-1.459621787E-1,9.679266930E0,9.862920890E0
2.691333234E1,-1.256830096E0,-8.374879509E-2,9.547661781E0,9.630393618E0
2.691572047E1,-6.990033388E-1,0.000000000E0,9.643374443E0,9.668675003E0
2.691810860E1,-8.258228898E-1,1.914258115E-2,9.751050949E0,9.785976931E0
2.692049667E1,-1.015154958E0,1.052841991E-1,9.873384476E0,9.925993419E0
2.692288479E1,-1.103689432E0,1.986042857E-1,9.964311600E0,1.002721695E1
2.692527292E1,-1.237687469E0,2.177468538E-1,9.851848602E0,9.931676840E0
2.692766104E1,-1.479661703E0,1.028913707E-1,9.835099220E0,9.946313994E0
2.693004912E1,-1.522732496E0,8.135596663E-2,9.844670296E0,9.962071385E0
2.693243724E1,-2.183450699E0,-1.914258115E-2,9.789336205E0,1.002990163E1
2.693482531E1,-2.614457846E0,-3.828516230E-2,9.882955551E0,1.022299692E1
2.693721344E1,-3.030808926E0,-1.028913707E-1,9.868598938E0,1.032403189E1
2.693960156E1,-3.471387386E0,-8.614161611E-2,9.911669731E0,1.050234010E1
2.694198964E1,-3.643670797E0,-2.922234535E-1,9.719944954E0,1.038455879E1
2.694437776E1,-3.655933857E0,-7.178467698E-3,1.001456070E1,1.066101918E1
2.694676589E1,-3.083451033E0,3.592225015E-1,1.041206837E1,1.086498407E1
2.694915401E1,-2.695813894E0,3.616153300E-1,1.012702370E1,1.048593282E1
2.695154209E1,-2.932703257E0,1.890329868E-1,9.990633011E0,1.041389600E1
2.695393021E1,-2.568994284E0,2.225325108E-1,9.779765129E0,1.011400308E1
2.695631834E1,-2.631207705E0,9.571290761E-2,9.978668213E0,1.032018577E1
2.695870641E1,-2.817847729E0,-1.722832322E-1,1.001934624E1,1.040947868E1
2.696109453E1,-3.279961586E0,-2.922234535E-1,9.837491989E0,1.037399591E1
2.696348266E1,-3.014059305E0,-1.316052526E-1,9.717552185E0,1.017510167E1
2.696587073E1,-2.743670225E0,7.178467698E-3,9.698409081E0,1.007903351E1
2.696825886E1,-2.269592285E0,7.178467698E-3,9.875777245E0,1.013321651E1
2.697064698E1,-2.109273195E0,-9.332008660E-2,1.000738239E1,1.022768030E1
2.697303505E1,-2.109273195E0,-1.028913707E-1,9.803693771E0,1.002856079E1
2.697542318E1,-2.059023857E0,2.392822644E-3,9.777372360E0,9.991826422E0
2.697781130E1,-1.929512382E0,1.770688742E-1,9.827920914E0,1.001710542E1
2.698019938E1,-1.398006678E0,2.560320199E-1,9.748658180E0,9.851716164E0
2.698258750E1,-1.793121457E0,9.571290761E-2,9.660123825E0,9.825601144E0
2.698497563E1,-1.905584097E0,5.024927482E-2,9.660123825E0,9.846408891E0
2.698736370E1,-2.018345833E0,6.460621208E-2,9.806086540E0,1.001185433E1
2.698975182E1,-2.557030201E0,7.178467698E-3,9.897313118E0,1.022229240E1
2.699213995E1,-2.580958366E0,2.632104978E-2,9.746265411E0,1.008224818E1
2.699452802E1,-2.226521492E0,9.332008660E-2,9.595518112E0,9.850892063E0
2.699691615E1,-1.702194214E0,1.794617027E-1,9.576375008E0,9.728135995E0
2.699930427E1,-1.180259824E0,1.770688742E-1,9.904491425E0,9.976137380E0
2.700169240E1,-3.589234129E-2,-3.110669367E-2,9.859027863E0,9.859142269E0
2.700408047E1,1.494018674E0,-3.903291821E-1,9.954740524E0,1.007379311E1
2.700646860E1,2.410768747E0,-1.459621787E-1,9.643374443E0,9.941216302E0
2.700885672E1,2.422732830E0,1.866401732E-1,9.473484039E0,9.780151776E0
2.701124479E1,2.070987940E0,2.440679073E-1,9.528518677E0,9.754036516E0
2.701363292E1,1.494018674E0,1.507478207E-1,9.949954987E0,1.006262495E1
2.701602104E1,2.440679073E-1,-6.221338734E-2,1.018923664E1,1.019234924E1
